"STATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","2013-01-01","0.00","0.0",,"37","20"
"USW00014739","2013-01-02","0.00","0.0",,"30","12"
"USW00014739","2013-01-03","0.00","0.0",,"25","7"
"USW00014739","2013-01-04","0.00","0.0",,"38","21"
"USW00014739","2013-01-05","0.00","0.0",,"42","27"
"USW00014739","2013-01-06","0.00","0.0",,"43","28"
"USW00014739","2013-01-07","0.00","0.0",,"39","29"
"USW00014739","2013-01-08","0.00","0.0",,"46","28"
"USW00014739","2013-01-09","0.00","0.0",,"46","28"
"USW00014739","2013-01-10","0.00","0.0",,"47","35"
"USW00014739","2013-01-11","0.12","0.0",,"40","31"
"USW00014739","2013-01-12","0.01","0.0",,"44","38"
"USW00014739","2013-01-13","0.00","0.0",,"51","40"
"USW00014739","2013-01-14","0.00","0.0",,"61","42"
"USW00014739","2013-01-15","0.00","0.0",,"42","35"
"USW00014739","2013-01-16","0.37","3.2",,"36","30"
"USW00014739","2013-01-17","0.00","0.0",,"42","30"
"USW00014739","2013-01-18","0.00","0.0",,"30","19"
"USW00014739","2013-01-19","0.00","0.0",,"49","24"
"USW00014739","2013-01-20","0.00","0.0",,"54","29"
"USW00014739","2013-01-21","0.01","0.4",,"30","23"
"USW00014739","2013-01-22","0.00","0.0",,"25","15"
"USW00014739","2013-01-23","0.00","0.0",,"17","8"
"USW00014739","2013-01-24","0.00","0.0",,"21","4"
"USW00014739","2013-01-25","0.01","0.1",,"24","10"
"USW00014739","2013-01-26","0.01","0.2",,"25","13"
"USW00014739","2013-01-27","0.00","0.0",,"32","14"
"USW00014739","2013-01-28","0.17","1.0",,"31","21"
"USW00014739","2013-01-29","0.01","0.1",,"34","27"
"USW00014739","2013-01-30","0.06","0.0",,"60","33"
"USW00014739","2013-01-31","0.31","0.0",,"60","32"
"USW00014739","2013-02-01","0.00","0.0",,"34","23"
"USW00014739","2013-02-02","0.00","0.0",,"30","19"
"USW00014739","2013-02-03","0.03","0.6",,"27","23"
"USW00014739","2013-02-04","0.00","0.0",,"31","22"
"USW00014739","2013-02-05","0.03","0.6",,"27","22"
"USW00014739","2013-02-06","0.05","0.7",,"40","26"
"USW00014739","2013-02-07","0.00","0.0",,"30","18"
"USW00014739","2013-02-08","0.85","10.1",,"34","20"
"USW00014739","2013-02-09","1.00","14.8",,"20","15"
"USW00014739","2013-02-10","0.00","0.0",,"36","15"
"USW00014739","2013-02-11","0.20","0.0",,"45","20"
"USW00014739","2013-02-12","0.00","0.0",,"44","36"
"USW00014739","2013-02-13","0.00","0.0",,"42","30"
"USW00014739","2013-02-14","0.00","0.0",,"42","32"
"USW00014739","2013-02-15","0.00","0.0",,"47","30"
"USW00014739","2013-02-16","0.01","0.1",,"38","32"
"USW00014739","2013-02-17","0.20","5.1",,"32","18"
"USW00014739","2013-02-18","0.00","0.0",,"33","16"
"USW00014739","2013-02-19","0.45","0.0",,"45","26"
"USW00014739","2013-02-20","0.01","0.0",,"43","27"
"USW00014739","2013-02-21","0.00","0.0",,"33","25"
"USW00014739","2013-02-22","0.00","0.0",,"38","26"
"USW00014739","2013-02-23","0.23","0.0",,"38","32"
"USW00014739","2013-02-24","0.82","1.8",,"38","29"
"USW00014739","2013-02-25","0.01","0.2",,"41","28"
"USW00014739","2013-02-26","0.00","0.0",,"41","29"
"USW00014739","2013-02-27","1.37","0.0",,"40","38"
"USW00014739","2013-02-28","0.00","0.0",,"44","33"
"USW00014739","2013-03-01","0.00","0.0",,"41","34"
"USW00014739","2013-03-02","0.00","0.0",,"42","34"
"USW00014739","2013-03-03","0.00","0.0",,"43","33"
"USW00014739","2013-03-04","0.00","0.0",,"41","31"
"USW00014739","2013-03-05","0.00","0.0",,"43","32"
"USW00014739","2013-03-06","0.05","0.0",,"41","35"
"USW00014739","2013-03-07","0.46","2.6",,"37","30"
"USW00014739","2013-03-08","0.94","10.5",,"42","28"
"USW00014739","2013-03-09","0.00","0.0",,"38","31"
"USW00014739","2013-03-10","0.00","0.0",,"37","28"
"USW00014739","2013-03-11","0.00","0.0",,"50","35"
"USW00014739","2013-03-12","0.29","0.0",,"53","39"
"USW00014739","2013-03-13","0.00","0.0",,"51","39"
"USW00014739","2013-03-14","0.00","0.0",,"39","23"
"USW00014739","2013-03-15","0.00","0.0",,"41","21"
"USW00014739","2013-03-16","0.00","0.0",,"40","30"
"USW00014739","2013-03-17","0.00","0.0",,"38","25"
"USW00014739","2013-03-18","0.12","0.9",,"33","21"
"USW00014739","2013-03-19","1.35","6.3",,"36","28"
"USW00014739","2013-03-20","0.00","0.0",,"39","26"
"USW00014739","2013-03-21","0.02","0.3",,"35","30"
"USW00014739","2013-03-22","0.00","0.0",,"40","29"
"USW00014739","2013-03-23","0.00","0.0",,"44","30"
"USW00014739","2013-03-24","0.00","0.0",,"48","33"
"USW00014739","2013-03-25","0.00","0.0",,"44","33"
"USW00014739","2013-03-26","0.05","0.0",,"50","34"
"USW00014739","2013-03-27","0.00","0.0",,"55","36"
"USW00014739","2013-03-28","0.00","0.0",,"48","38"
"USW00014739","2013-03-29","0.01","0.0",,"56","40"
"USW00014739","2013-03-30","0.00","0.0",,"54","40"
"USW00014739","2013-03-31","0.03","0.0",,"59","34"
"USW00014739","2013-04-01","0.12","0.0","49","62","35"
"USW00014739","2013-04-02","0.00","0.0","36","42","31"
"USW00014739","2013-04-03","0.00","0.0","37","47","31"
"USW00014739","2013-04-04","0.00","0.0","41","56","32"
"USW00014739","2013-04-05","0.00","0.0","46","57","38"
"USW00014739","2013-04-06","0.00","0.0","41","47","33"
"USW00014739","2013-04-07","0.00","0.0","42","54","32"
"USW00014739","2013-04-08","0.00","0.0","51","63","46"
"USW00014739","2013-04-09","0.06","0.0","53","73","45"
"USW00014739","2013-04-10","0.19","0.0","47","54","45"
"USW00014739","2013-04-11","0.04","0.0","46","49","42"
"USW00014739","2013-04-12","0.35","0.0","40","43","38"
"USW00014739","2013-04-13","0.02","0.0","40","51","36"
"USW00014739","2013-04-14","0.00","0.0","48","55","42"
"USW00014739","2013-04-15","0.00","0.0","45","49","38"
"USW00014739","2013-04-16","0.00","0.0","50","64","39"
"USW00014739","2013-04-17","0.00","0.0","58","66","47"
"USW00014739","2013-04-18","0.00","0.0","51","63","45"
"USW00014739","2013-04-19","0.05","0.0","61","75","53"
"USW00014739","2013-04-20","0.38","0.0","58","65","44"
"USW00014739","2013-04-21","0.00","0.0","45","50","37"
"USW00014739","2013-04-22","0.00","0.0","43","49","36"
"USW00014739","2013-04-23","0.13","0.0","42","43","41"
"USW00014739","2013-04-24","0.00","0.0","50","69","43"
"USW00014739","2013-04-25","0.03","0.0","56","66","48"
"USW00014739","2013-04-26","0.00","0.0","49","52","44"
"USW00014739","2013-04-27","0.00","0.0","49","56","42"
"USW00014739","2013-04-28","0.00","0.0","53","63","44"
"USW00014739","2013-04-29","0.00","0.0","56","68","48"
"USW00014739","2013-04-30","0.00","0.0","54","61","47"
"USW00014739","2013-05-01","0.00","0.0","53","60","45"
"USW00014739","2013-05-02","0.00","0.0","56","70","47"
"USW00014739","2013-05-03","0.00","0.0","49","53","44"
"USW00014739","2013-05-04","0.00","0.0","49","52","44"
"USW00014739","2013-05-05","0.00","0.0","47","53","40"
"USW00014739","2013-05-06","0.00","0.0","47","55","43"
"USW00014739","2013-05-07","0.00","0.0","57","72","47"
"USW00014739","2013-05-08","0.37","0.0","59","66","53"
"USW00014739","2013-05-09","0.61","0.0","55","63","53"
"USW00014739","2013-05-10","0.06","0.0","60","69","56"
"USW00014739","2013-05-11","0.02","0.0","64","72","59"
"USW00014739","2013-05-12","0.04","0.0","63","73","51"
"USW00014739","2013-05-13","0.00","0.0","54","60","46"
"USW00014739","2013-05-14","0.00","0.0","51","60","44"
"USW00014739","2013-05-15","0.00","0.0","55","67","44"
"USW00014739","2013-05-16","0.00","0.0","66","82","53"
"USW00014739","2013-05-17","0.00","0.0","63","70","54"
"USW00014739","2013-05-18","0.00","0.0","58","67","51"
"USW00014739","2013-05-19","0.17","0.0","57","63","50"
"USW00014739","2013-05-20","0.04","0.0","64","82","56"
"USW00014739","2013-05-21","0.01","0.0","60","66","52"
"USW00014739","2013-05-22","0.05","0.0","54","60","51"
"USW00014739","2013-05-23","0.05","0.0","61","77","53"
"USW00014739","2013-05-24","0.57","0.0","66","70","51"
"USW00014739","2013-05-25","0.34","0.0","51","54","42"
"USW00014739","2013-05-26","0.05","0.0","48","60","41"
"USW00014739","2013-05-27","0.00","0.0","58","73","47"
"USW00014739","2013-05-28","0.00","0.0","59","64","51"
"USW00014739","2013-05-29","0.84","0.0","61","70","57"
"USW00014739","2013-05-30","0.00","0.0","74","88","65"
"USW00014739","2013-05-31","0.00","0.0","84","94","72"
"USW00014739","2013-06-01","0.00","0.0","82","92","70"
"USW00014739","2013-06-02","0.00","0.0","78","88","68"
"USW00014739","2013-06-03","0.71","0.0","70","77","62"
"USW00014739","2013-06-04","0.00","0.0","65","73","55"
"USW00014739","2013-06-05","0.00","0.0","65","72","57"
"USW00014739","2013-06-06","0.02","0.0","64","69","57"
"USW00014739","2013-06-07","3.07","0.0","57","58","55"
"USW00014739","2013-06-08","0.54","0.0","62","79","55"
"USW00014739","2013-06-09","0.00","0.0","71","80","61"
"USW00014739","2013-06-10","0.88","0.0","66","69","58"
"USW00014739","2013-06-11","1.38","0.0","59","64","56"
"USW00014739","2013-06-12","0.07","0.0","61","71","56"
"USW00014739","2013-06-13","0.72","0.0","62","67","53"
"USW00014739","2013-06-14","1.02","0.0","59","74","53"
"USW00014739","2013-06-15","0.00","0.0","70","80","62"
"USW00014739","2013-06-16","0.00","0.0","70","77","61"
"USW00014739","2013-06-17","0.43","0.0","74","87","63"
"USW00014739","2013-06-18","0.63","0.0","65","71","59"
"USW00014739","2013-06-19","0.00","0.0","63","71","58"
"USW00014739","2013-06-20","0.00","0.0","65","77","58"
"USW00014739","2013-06-21","0.00","0.0","71","84","61"
"USW00014739","2013-06-22","0.00","0.0","74","85","65"
"USW00014739","2013-06-23","0.00","0.0","76","91","66"
"USW00014739","2013-06-24","0.33","0.0","82","95","70"
"USW00014739","2013-06-25","0.00","0.0","81","92","69"
"USW00014739","2013-06-26","0.04","0.0","77","84","64"
"USW00014739","2013-06-27","0.03","0.0","65","66","61"
"USW00014739","2013-06-28","0.45","0.0","69","81","62"
"USW00014739","2013-06-29","0.07","0.0","74","83","70"
"USW00014739","2013-06-30","0.11","0.0","75","84","69"
"USW00014739","2013-07-01","0.03","0.0","75","85","71"
"USW00014739","2013-07-02","0.00","0.0","74","82","61"
"USW00014739","2013-07-03","0.00","0.0","73","91","62"
"USW00014739","2013-07-04","0.00","0.0","83","94","75"
"USW00014739","2013-07-05","0.00","0.0","86","95","79"
"USW00014739","2013-07-06","0.00","0.0","86","93","79"
"USW00014739","2013-07-07","0.00","0.0","83","93","75"
"USW00014739","2013-07-08","0.01","0.0","77","85","66"
"USW00014739","2013-07-09","0.00","0.0","68","72","65"
"USW00014739","2013-07-10","0.01","0.0","72","86","67"
"USW00014739","2013-07-11","0.17","0.0","77","82","73"
"USW00014739","2013-07-12","0.00","0.0","72","74","66"
"USW00014739","2013-07-13","0.00","0.0","68","72","66"
"USW00014739","2013-07-14","0.00","0.0","76","93","69"
"USW00014739","2013-07-15","0.00","0.0","81","92","74"
"USW00014739","2013-07-16","0.01","0.0","83","93","75"
"USW00014739","2013-07-17","0.00","0.0","81","95","73"
"USW00014739","2013-07-18","0.00","0.0","82","91","76"
"USW00014739","2013-07-19","0.00","0.0","87","99","78"
"USW00014739","2013-07-20","0.00","0.0","88","96","79"
"USW00014739","2013-07-21","0.01","0.0","77","79","68"
"USW00014739","2013-07-22","0.00","0.0","72","76","68"
"USW00014739","2013-07-23","1.76","0.0","71","82","68"
"USW00014739","2013-07-24","0.00","0.0","78","88","66"
"USW00014739","2013-07-25","0.27","0.0","65","66","60"
"USW00014739","2013-07-26","1.00","0.0","65","72","62"
"USW00014739","2013-07-27","0.00","0.0","72","84","62"
"USW00014739","2013-07-28","0.01","0.0","71","75","67"
"USW00014739","2013-07-29","0.33","0.0","71","81","66"
"USW00014739","2013-07-30","0.00","0.0","74","84","66"
"USW00014739","2013-07-31","0.00","0.0","74","79","68"
"USW00014739","2013-08-01","0.00","0.0","73","82","66"
"USW00014739","2013-08-02","0.13","0.0","73","85","66"
"USW00014739","2013-08-03","0.00","0.0","74","80","68"
"USW00014739","2013-08-04","0.00","0.0","73","82","65"
"USW00014739","2013-08-05","0.00","0.0","69","78","61"
"USW00014739","2013-08-06","0.00","0.0","68","74","59"
"USW00014739","2013-08-07","0.00","0.0","69","79","61"
"USW00014739","2013-08-08","0.07","0.0","71","81","65"
"USW00014739","2013-08-09","1.62","0.0","73","76","71"
"USW00014739","2013-08-10","0.00","0.0","77","85","67"
"USW00014739","2013-08-11","0.00","0.0","72","81","63"
"USW00014739","2013-08-12","0.00","0.0","74","84","65"
"USW00014739","2013-08-13","0.00","0.0","71","73","66"
"USW00014739","2013-08-14","0.00","0.0","69","76","63"
"USW00014739","2013-08-15","0.00","0.0","69","78","60"
"USW00014739","2013-08-16","0.00","0.0","71","80","62"
"USW00014739","2013-08-17","0.00","0.0","69","74","64"
"USW00014739","2013-08-18","0.00","0.0","70","78","63"
"USW00014739","2013-08-19","0.00","0.0","73","84","64"
"USW00014739","2013-08-20","0.00","0.0","77","87","69"
"USW00014739","2013-08-21","0.00","0.0","78","89","67"
"USW00014739","2013-08-22","0.00","0.0","78","89","70"
"USW00014739","2013-08-23","0.00","0.0","73","78","66"
"USW00014739","2013-08-24","0.00","0.0","67","72","60"
"USW00014739","2013-08-25","0.00","0.0","69","83","61"
"USW00014739","2013-08-26","0.01","0.0","73","84","67"
"USW00014739","2013-08-27","0.01","0.0","72","76","65"
"USW00014739","2013-08-28","0.00","0.0","66","73","61"
"USW00014739","2013-08-29","0.00","0.0","64","67","62"
"USW00014739","2013-08-30","0.00","0.0","70","84","63"
"USW00014739","2013-08-31","0.00","0.0","75","82","69"
"USW00014739","2013-09-01","0.38","0.0","73","79","70"
"USW00014739","2013-09-02","0.38","0.0","73","81","69"
"USW00014739","2013-09-03","0.00","0.0","75","81","67"
"USW00014739","2013-09-04","0.00","0.0","72","82","63"
"USW00014739","2013-09-05","0.09","0.0","67","70","57"
"USW00014739","2013-09-06","0.00","0.0","61","71","52"
"USW00014739","2013-09-07","0.00","0.0","66","81","54"
"USW00014739","2013-09-08","0.00","0.0","70","78","56"
"USW00014739","2013-09-09","0.00","0.0","61","71","52"
"USW00014739","2013-09-10","0.03","0.0","66","77","59"
"USW00014739","2013-09-11","0.00","0.0","80","97","68"
"USW00014739","2013-09-12","0.57","0.0","78","88","67"
"USW00014739","2013-09-13","0.39","0.0","70","76","61"
"USW00014739","2013-09-14","0.00","0.0","63","68","57"
"USW00014739","2013-09-15","0.00","0.0","63","73","54"
"USW00014739","2013-09-16","0.00","0.0","63","70","50"
"USW00014739","2013-09-17","0.00","0.0","53","60","44"
"USW00014739","2013-09-18","0.00","0.0","62","75","51"
"USW00014739","2013-09-19","0.00","0.0","63","71","54"
"USW00014739","2013-09-20","0.00","0.0","63","71","55"
"USW00014739","2013-09-21","0.00","0.0","65","77","57"
"USW00014739","2013-09-22","0.37","0.0","68","73","55"
"USW00014739","2013-09-23","0.00","0.0","57","65","50"
"USW00014739","2013-09-24","0.00","0.0","55","68","47"
"USW00014739","2013-09-25","0.00","0.0","57","63","52"
"USW00014739","2013-09-26","0.00","0.0","59","63","55"
"USW00014739","2013-09-27","0.00","0.0","60","66","57"
"USW00014739","2013-09-28","0.00","0.0","60","69","55"
"USW00014739","2013-09-29","0.00","0.0","57","62","51"
"USW00014739","2013-09-30","0.00","0.0","57","65","51"
"USW00014739","2013-10-01","0.00","0.0","62","75","52"
"USW00014739","2013-10-02","0.00","0.0","70","82","62"
"USW00014739","2013-10-03","0.00","0.0","70","79","61"
"USW00014739","2013-10-04","0.03","0.0","64","67","59"
"USW00014739","2013-10-05","0.00","0.0","62","68","59"
"USW00014739","2013-10-06","0.31","0.0","59","62","56"
"USW00014739","2013-10-07","0.11","0.0","66","78","60"
"USW00014739","2013-10-08","0.00","0.0","63","68","52"
"USW00014739","2013-10-09","0.00","0.0","55","61","49"
"USW00014739","2013-10-10","0.00","0.0","54","61","48"
"USW00014739","2013-10-11","0.00","0.0","58","66","52"
"USW00014739","2013-10-12","0.00","0.0","57","61","53"
"USW00014739","2013-10-13","0.00","0.0","55","61","49"
"USW00014739","2013-10-14","0.00","0.0","52","61","44"
"USW00014739","2013-10-15","0.00","0.0","57","64","52"
"USW00014739","2013-10-16","0.00","0.0","57","62","51"
"USW00014739","2013-10-17","0.03","0.0","62","73","54"
"USW00014739","2013-10-18","0.02","0.0","64","70","56"
"USW00014739","2013-10-19","0.00","0.0","58","67","50"
"USW00014739","2013-10-20","0.00","0.0","58","64","49"
"USW00014739","2013-10-21","0.00","0.0","56","68","45"
"USW00014739","2013-10-22","0.00","0.0","58","71","48"
"USW00014739","2013-10-23","0.00","0.0","51","53","46"
"USW00014739","2013-10-24","0.00","0.0","49","56","43"
"USW00014739","2013-10-25","0.00","0.0","46","52","39"
"USW00014739","2013-10-26","0.00","0.0","46","57","37"
"USW00014739","2013-10-27","0.03","0.0","50","57","44"
"USW00014739","2013-10-28","0.00","0.0","49","60","39"
"USW00014739","2013-10-29","0.00","0.0","42","49","35"
"USW00014739","2013-10-30","0.05","0.0","44","53","39"
"USW00014739","2013-10-31","0.03","0.0","49","63","40"
"USW00014739","2013-11-01","0.03","0.0","65","72","60"
"USW00014739","2013-11-02","0.00","0.0","58","66","50"
"USW00014739","2013-11-03","0.03","0.0","47","53","34"
"USW00014739","2013-11-04","0.00","0.0","36","42","31"
"USW00014739","2013-11-05","0.00","0.0","39","48","32"
"USW00014739","2013-11-06","0.00","0.0","49","61","42"
"USW00014739","2013-11-07","0.22","0.0","57","68","43"
"USW00014739","2013-11-08","0.00","0.0","44","50","38"
"USW00014739","2013-11-09","0.00","0.0","40","47","35"
"USW00014739","2013-11-10","0.03","0.0","47","58","42"
"USW00014739","2013-11-11","0.00","0.0","46","53","41"
"USW00014739","2013-11-12","0.08","0.0","41","50","29"
"USW00014739","2013-11-13","0.00","0.0","31","38","26"
"USW00014739","2013-11-14","0.00","0.0","38","52","30"
"USW00014739","2013-11-15","0.00","0.0","47","62","38"
"USW00014739","2013-11-16","0.00","0.0","48","59","40"
"USW00014739","2013-11-17","0.04","0.0","46","55","38"
"USW00014739","2013-11-18","0.15","0.0","59","67","50"
"USW00014739","2013-11-19","0.00","0.0","46","50","32"
"USW00014739","2013-11-20","0.00","0.0","35","43","29"
"USW00014739","2013-11-21","0.00","0.0","38","48","29"
"USW00014739","2013-11-22","0.25","0.0","44","48","42"
"USW00014739","2013-11-23","0.00","0.0","44","50","31"
"USW00014739","2013-11-24","0.00","0.0","28","31","21"
"USW00014739","2013-11-25","0.00","0.0","25","34","18"
"USW00014739","2013-11-26","0.10","0.0","36","44","32"
"USW00014739","2013-11-27","1.79","0.0","51","62","39"
"USW00014739","2013-11-28","0.00","0.0","36","39","27"
"USW00014739","2013-11-29","0.00","0.0","29","35","23"
"USW00014739","2013-11-30","0.00","0.0","26","35","20"
"USW00014739","2013-12-01","0.27","0.0","38","47","34"
"USW00014739","2013-12-02","0.00","0.0","39","41","37"
"USW00014739","2013-12-03","0.00","0.0","40","49","36"
"USW00014739","2013-12-04","0.00","0.0","40","45","35"
"USW00014739","2013-12-05","0.01","0.0","43","57","36"
"USW00014739","2013-12-06","0.30","0.0","52","57","35"
"USW00014739","2013-12-07","0.09","0.1","38","42","31"
"USW00014739","2013-12-08","0.00","0.0","30","32","27"
"USW00014739","2013-12-09","0.43","0.4","34","43","26"
"USW00014739","2013-12-10","0.07","0.3","35","38","27"
"USW00014739","2013-12-11","0.00","0.0","28","32","24"
"USW00014739","2013-12-12","0.00","0.0","25","27","18"
"USW00014739","2013-12-13","0.00","0.0","23","30","16"
"USW00014739","2013-12-14","0.22","3.2","17","31","11"
"USW00014739","2013-12-15","0.64","1.0","30","38","23"
"USW00014739","2013-12-16","0.00","0.0","28","30","20"
"USW00014739","2013-12-17","0.53","6.4","18","28","9"
"USW00014739","2013-12-18","0.00","0.0","25","36","19"
"USW00014739","2013-12-19","0.00","0.0","33","43","27"
"USW00014739","2013-12-20","0.00","0.0","40","51","32"
"USW00014739","2013-12-21","0.00","0.0","46","54","41"
"USW00014739","2013-12-22","0.01","0.0","46","54","35"
"USW00014739","2013-12-23","0.68","0.0","35","40","33"
"USW00014739","2013-12-24","0.00","0.0","35","40","28"
"USW00014739","2013-12-25","0.00","0.0","23","28","15"
"USW00014739","2013-12-26","0.05","0.3","27","36","21"
"USW00014739","2013-12-27","0.00","0.0","31","35","28"
"USW00014739","2013-12-28","0.00","0.0","35","48","27"
"USW00014739","2013-12-29","1.32","0.0","38","44","33"
"USW00014739","2013-12-30","0.00","0.0","38","44","19"
"USW00014739","2013-12-31","0.00","0.0","21","26","14"
"USW00014739","2014-01-01","0.00","0.0","24","29","19"
"USW00014739","2014-01-02","0.38","10.6","20","26","2"
"USW00014739","2014-01-03","0.19","4.5","6","14","2"
"USW00014739","2014-01-04","0.00","0.0","10","27","2"
"USW00014739","2014-01-05","0.04","0.0","29","38","24"
"USW00014739","2014-01-06","0.32","0.0","44","56","29"
"USW00014739","2014-01-07","0.00","0.0","21","29","9"
"USW00014739","2014-01-08","0.00","0.0","13","22","7"
"USW00014739","2014-01-09","0.00","0.0","23","30","19"
"USW00014739","2014-01-10","0.02","0.2","25","37","18"
"USW00014739","2014-01-11","0.54","0.0","43","59","34"
"USW00014739","2014-01-12","0.00","0.0","48","54","37"
"USW00014739","2014-01-13","0.00","0.0","40","51","31"
"USW00014739","2014-01-14","0.79","0.0","47","50","44"
"USW00014739","2014-01-15","0.00","0.0","43","48","35"
"USW00014739","2014-01-16","0.00","0.0","37","39","33"
"USW00014739","2014-01-17","0.00","0.0","39","46","33"
"USW00014739","2014-01-18","0.79","2.0","35","38","32"
"USW00014739","2014-01-19","0.03","0.2","33","35","30"
"USW00014739","2014-01-20","0.00","0.0","35","41","26"
"USW00014739","2014-01-21","0.11","3.9","20","26","11"
"USW00014739","2014-01-22","0.00","0.3","12","18","7"
"USW00014739","2014-01-23","0.00","0.0","12","22","6"
"USW00014739","2014-01-24","0.00","0.0","13","19","7"
"USW00014739","2014-01-25","0.00","0.1","24","38","15"
"USW00014739","2014-01-26","0.00","0.0","22","26","16"
"USW00014739","2014-01-27","0.02","0.0","31","47","21"
"USW00014739","2014-01-28","0.00","0.0","19","21","13"
"USW00014739","2014-01-29","0.01","0.0","20","27","15"
"USW00014739","2014-01-30","0.00","0.0","22","30","16"
"USW00014739","2014-01-31","0.00","0.0","30","43","22"
"USW00014739","2014-02-01","0.00","0.0","38","42","32"
"USW00014739","2014-02-02","0.02","0.0","40","55","31"
"USW00014739","2014-02-03","0.17","1.6","36","41","27"
"USW00014739","2014-02-04","0.00","0.0","29","35","23"
"USW00014739","2014-02-05","1.11","10.7","31","33","24"
"USW00014739","2014-02-06","0.00","0.0","23","28","19"
"USW00014739","2014-02-07","0.00","0.0","24","30","19"
"USW00014739","2014-02-08","0.00","0.0","24","29","18"
"USW00014739","2014-02-09","0.03","0.3","26","30","21"
"USW00014739","2014-02-10","0.00","0.1","26","30","20"
"USW00014739","2014-02-11","0.00","0.0","20","25","14"
"USW00014739","2014-02-12","0.00","0.0","17","23","8"
"USW00014739","2014-02-13","1.35","3.2","29","36","21"
"USW00014739","2014-02-14","0.31","0.1","34","37","29"
"USW00014739","2014-02-15","0.33","3.6","32","35","27"
"USW00014739","2014-02-16","0.02","0.4","29","33","23"
"USW00014739","2014-02-17","0.00","0.0","22","29","14"
"USW00014739","2014-02-18","0.22","2.5","24","35","14"
"USW00014739","2014-02-19","0.25","0.0","29","36","21"
"USW00014739","2014-02-20","0.08","0.0","39","48","33"
"USW00014739","2014-02-21","0.22","0.0","37","44","34"
"USW00014739","2014-02-22","0.00","0.0","42","50","34"
"USW00014739","2014-02-23","0.00","0.0","43","52","34"
"USW00014739","2014-02-24","0.00","0.0","38","45","24"
"USW00014739","2014-02-25","0.00","0.0","25","29","22"
"USW00014739","2014-02-26","0.00","0.0","24","32","16"
"USW00014739","2014-02-27","0.02","0.4","20","30","12"
"USW00014739","2014-02-28","0.00","0.0","18","25","10"
"USW00014739","2014-03-01","0.00","0.0","24","36","16"
"USW00014739","2014-03-02","0.00","0.0","34","40","30"
"USW00014739","2014-03-03","0.00","0.0","25","30","16"
"USW00014739","2014-03-04","0.00","0.0","20","31","12"
"USW00014739","2014-03-05","0.00","0.1","26","29","20"
"USW00014739","2014-03-06","0.00","0.0","19","25","11"
"USW00014739","2014-03-07","0.00","0.0","25","34","16"
"USW00014739","2014-03-08","0.00","0.0","38","55","27"
"USW00014739","2014-03-09","0.00","0.0","37","43","30"
"USW00014739","2014-03-10","0.03","0.6","35","44","28"
"USW00014739","2014-03-11","0.00","0.0","44","60","34"
"USW00014739","2014-03-12","0.43","0.0","42","46","37"
"USW00014739","2014-03-13","0.06","1.5","28","37","17"
"USW00014739","2014-03-14","0.00","0.0","24","39","16"
"USW00014739","2014-03-15","0.01","0.0","44","57","38"
"USW00014739","2014-03-16","0.00","0.0","35","37","23"
"USW00014739","2014-03-17","0.00","0.0","23","27","16"
"USW00014739","2014-03-18","0.00","0.0","27","33","20"
"USW00014739","2014-03-19","0.00","0.0","33","41","27"
"USW00014739","2014-03-20","0.29","0.0","42","52","37"
"USW00014739","2014-03-21","0.00","0.0","40","45","34"
"USW00014739","2014-03-22","0.00","0.0","40","57","28"
"USW00014739","2014-03-23","0.00","0.0","39","44","22"
"USW00014739","2014-03-24","0.00","0.0","25","33","17"
"USW00014739","2014-03-25","0.00","0.0","29","39","21"
"USW00014739","2014-03-26","0.00","0.0","32","35","24"
"USW00014739","2014-03-27","0.00","0.0","30","46","21"
"USW00014739","2014-03-28","0.02","0.0","44","60","35"
"USW00014739","2014-03-29","0.97","0.0","47","52","39"
"USW00014739","2014-03-30","2.23","0.0","40","43","36"
"USW00014739","2014-03-31","0.44","0.0","36","42","34"
"USW00014739","2014-04-01","0.00","0.0","40","47","34"
"USW00014739","2014-04-02","0.00","0.0","42","46","37"
"USW00014739","2014-04-03","0.00","0.0","43","54","34"
"USW00014739","2014-04-04","0.26","0.0","40","44","37"
"USW00014739","2014-04-05","0.23","0.0","43","54","38"
"USW00014739","2014-04-06","0.00","0.0","44","59","35"
"USW00014739","2014-04-07","0.04","0.0","49","59","38"
"USW00014739","2014-04-08","0.67","0.0","52","65","43"
"USW00014739","2014-04-09","0.00","0.0","50","59","41"
"USW00014739","2014-04-10","0.00","0.0","47","60","34"
"USW00014739","2014-04-11","0.00","0.0","56","69","48"
"USW00014739","2014-04-12","0.04","0.0","58","69","49"
"USW00014739","2014-04-13","0.04","0.0","52","63","45"
"USW00014739","2014-04-14","0.00","0.0","64","75","57"
"USW00014739","2014-04-15","0.62","0.0","62","68","41"
"USW00014739","2014-04-16","0.36","0.3","42","45","31"
"USW00014739","2014-04-17","0.00","0.0","36","40","32"
"USW00014739","2014-04-18","0.00","0.0","37","42","31"
"USW00014739","2014-04-19","0.00","0.0","48","63","37"
"USW00014739","2014-04-20","0.00","0.0","45","48","39"
"USW00014739","2014-04-21","0.00","0.0","49","69","36"
"USW00014739","2014-04-22","0.05","0.0","58","73","47"
"USW00014739","2014-04-23","0.23","0.0","53","57","46"
"USW00014739","2014-04-24","0.00","0.0","50","59","42"
"USW00014739","2014-04-25","0.00","0.0","51","57","43"
"USW00014739","2014-04-26","0.20","0.0","46","47","42"
